2019-09-10 10:48:21,287 INFO  Logger.cs: 70 - 
2019-09-10 15:12:16,312 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from body-1
2019-09-10 15:12:16,313 INFO  ExportHelperExtension.cs: 1142 - Found 30 in body-1
2019-09-10 15:12:16,314 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in body-1
2019-09-10 15:12:16,314 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bone_knee-2
2019-09-10 15:12:16,315 INFO  ExportHelperExtension.cs: 1142 - Found 34 in bone_knee-2
2019-09-10 15:12:16,316 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bone_knee-2
2019-09-10 15:12:16,316 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bone_hip-2
2019-09-10 15:12:16,317 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bone_hip-2
2019-09-10 15:12:16,318 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bone_hip-2
2019-09-10 15:12:16,318 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bone_ab-1
2019-09-10 15:12:16,319 INFO  ExportHelperExtension.cs: 1142 - Found 40 in bone_ab-1
2019-09-10 15:12:16,322 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bone_ab-1
2019-09-10 15:12:16,323 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bone_ab-2
2019-09-10 15:12:16,323 INFO  ExportHelperExtension.cs: 1142 - Found 40 in bone_ab-2
2019-09-10 15:12:16,324 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bone_ab-2
2019-09-10 15:12:16,325 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bone_hip-1
2019-09-10 15:12:16,462 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bone_hip-1
2019-09-10 15:12:16,463 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bone_hip-1
2019-09-10 15:12:16,464 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from dog_1.SLDASM
2019-09-10 15:12:16,464 INFO  ExportHelperExtension.cs: 1142 - Found 59 in dog_1.SLDASM
2019-09-10 15:12:16,465 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in dog_1.SLDASM
2019-09-10 15:12:16,466 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-09-10 15:12:16,467 INFO  ExportHelperExtension.cs: 1167 - 13 components to check
2019-09-10 15:12:16,467 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_knee-4
2019-09-10 15:12:16,468 INFO  ExportHelperExtension.cs: 1142 - Found 34 in bone_knee-4
2019-09-10 15:12:16,469 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_knee-4
2019-09-10 15:12:16,469 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_knee-1
2019-09-10 15:12:16,470 INFO  ExportHelperExtension.cs: 1142 - Found 34 in bone_knee-1
2019-09-10 15:12:16,471 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_knee-1
2019-09-10 15:12:16,471 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_ab-4
2019-09-10 15:12:16,472 INFO  ExportHelperExtension.cs: 1142 - Found 40 in bone_ab-4
2019-09-10 15:12:16,473 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_ab-4
2019-09-10 15:12:16,474 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_ab-3
2019-09-10 15:12:16,474 INFO  ExportHelperExtension.cs: 1142 - Found 40 in bone_ab-3
2019-09-10 15:12:16,475 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_ab-3
2019-09-10 15:12:16,475 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_knee-3
2019-09-10 15:12:16,476 INFO  ExportHelperExtension.cs: 1142 - Found 34 in bone_knee-3
2019-09-10 15:12:16,476 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_knee-3
2019-09-10 15:12:16,477 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_hip-3
2019-09-10 15:12:16,477 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bone_hip-3
2019-09-10 15:12:16,478 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_hip-3
2019-09-10 15:12:16,478 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_hip-4
2019-09-10 15:12:16,478 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bone_hip-4
2019-09-10 15:12:16,479 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_hip-4
2019-09-10 15:12:16,479 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from body-1
2019-09-10 15:12:16,480 INFO  ExportHelperExtension.cs: 1142 - Found 30 in body-1
2019-09-10 15:12:16,480 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in body-1
2019-09-10 15:12:16,481 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_knee-2
2019-09-10 15:12:16,481 INFO  ExportHelperExtension.cs: 1142 - Found 34 in bone_knee-2
2019-09-10 15:12:16,482 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_knee-2
2019-09-10 15:12:16,482 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_hip-2
2019-09-10 15:12:16,482 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bone_hip-2
2019-09-10 15:12:16,483 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_hip-2
2019-09-10 15:12:16,483 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_ab-1
2019-09-10 15:12:16,484 INFO  ExportHelperExtension.cs: 1142 - Found 40 in bone_ab-1
2019-09-10 15:12:16,484 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_ab-1
2019-09-10 15:12:16,485 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_ab-2
2019-09-10 15:12:16,485 INFO  ExportHelperExtension.cs: 1142 - Found 40 in bone_ab-2
2019-09-10 15:12:16,486 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_ab-2
2019-09-10 15:12:16,486 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_hip-1
2019-09-10 15:12:16,486 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bone_hip-1
2019-09-10 15:12:16,487 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_hip-1
2019-09-10 15:12:16,829 INFO  SwAddin.cs: 316 - Loading config tree
2019-09-10 15:12:16,834 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2019-09-10 15:12:16,839 INFO  SwAddin.cs: 321 - Showing property manager
2019-09-10 15:12:46,185 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:13:09,813 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:13:19,467 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:13:34,972 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:13:42,258 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:17:56,111 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:18:17,915 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:18:20,418 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:18:28,380 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:18:42,840 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:19:05,273 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:19:24,499 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:19:26,769 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:19:45,619 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:19:47,950 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:20:06,312 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:26:35,052 INFO  SwAddin.cs: 271 - Assembly export called for file dog_1.SLDASM
2019-09-10 15:26:36,248 INFO  SwAddin.cs: 290 - Saving assembly
2019-09-10 15:26:36,483 INFO  SwAddin.cs: 293 - Opening property manager
2019-09-10 15:26:36,484 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from dog_1.SLDASM
2019-09-10 15:26:36,484 INFO  ExportHelperExtension.cs: 1142 - Found 59 in dog_1.SLDASM
2019-09-10 15:26:36,488 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in dog_1.SLDASM
2019-09-10 15:26:36,489 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-09-10 15:26:36,612 INFO  ExportHelperExtension.cs: 1167 - 13 components to check
2019-09-10 15:26:36,613 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bone_knee-4
2019-09-10 15:26:36,613 INFO  ExportHelperExtension.cs: 1142 - Found 34 in bone_knee-4
2019-09-10 15:26:36,615 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bone_knee-4
2019-09-10 15:26:36,615 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bone_knee-1
2019-09-10 15:26:36,616 INFO  ExportHelperExtension.cs: 1142 - Found 34 in bone_knee-1
2019-09-10 15:26:36,616 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bone_knee-1
2019-09-10 15:26:36,617 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bone_ab-4
2019-09-10 15:26:36,617 INFO  ExportHelperExtension.cs: 1142 - Found 40 in bone_ab-4
2019-09-10 15:26:36,618 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bone_ab-4
2019-09-10 15:26:36,618 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bone_ab-3
2019-09-10 15:26:36,619 INFO  ExportHelperExtension.cs: 1142 - Found 40 in bone_ab-3
2019-09-10 15:26:36,619 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bone_ab-3
2019-09-10 15:26:36,620 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bone_knee-3
2019-09-10 15:26:36,620 INFO  ExportHelperExtension.cs: 1142 - Found 34 in bone_knee-3
2019-09-10 15:26:36,621 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bone_knee-3
2019-09-10 15:26:36,621 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bone_hip-3
2019-09-10 15:26:36,622 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bone_hip-3
2019-09-10 15:26:36,623 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bone_hip-3
2019-09-10 15:26:36,623 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bone_hip-4
2019-09-10 15:26:36,624 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bone_hip-4
2019-09-10 15:26:36,625 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bone_hip-4
2019-09-10 15:26:36,626 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from body-1
2019-09-10 15:26:36,627 INFO  ExportHelperExtension.cs: 1142 - Found 30 in body-1
2019-09-10 15:26:36,628 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in body-1
2019-09-10 15:26:36,628 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bone_knee-2
2019-09-10 15:26:36,629 INFO  ExportHelperExtension.cs: 1142 - Found 34 in bone_knee-2
2019-09-10 15:26:36,630 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bone_knee-2
2019-09-10 15:26:36,630 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bone_hip-2
2019-09-10 15:26:36,631 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bone_hip-2
2019-09-10 15:26:36,632 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bone_hip-2
2019-09-10 15:26:36,632 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bone_ab-1
2019-09-10 15:26:36,633 INFO  ExportHelperExtension.cs: 1142 - Found 40 in bone_ab-1
2019-09-10 15:26:36,634 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bone_ab-1
2019-09-10 15:26:36,634 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bone_ab-2
2019-09-10 15:26:36,635 INFO  ExportHelperExtension.cs: 1142 - Found 40 in bone_ab-2
2019-09-10 15:26:36,636 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bone_ab-2
2019-09-10 15:26:36,637 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [CoordSys] from bone_hip-1
2019-09-10 15:26:36,638 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bone_hip-1
2019-09-10 15:26:36,639 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [CoordSys] in bone_hip-1
2019-09-10 15:26:36,639 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from dog_1.SLDASM
2019-09-10 15:26:36,640 INFO  ExportHelperExtension.cs: 1142 - Found 59 in dog_1.SLDASM
2019-09-10 15:26:36,641 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in dog_1.SLDASM
2019-09-10 15:26:36,642 INFO  ExportHelperExtension.cs: 1155 - Proceeding through assembly components
2019-09-10 15:26:36,642 INFO  ExportHelperExtension.cs: 1167 - 13 components to check
2019-09-10 15:26:36,643 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_knee-4
2019-09-10 15:26:36,643 INFO  ExportHelperExtension.cs: 1142 - Found 34 in bone_knee-4
2019-09-10 15:26:36,644 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_knee-4
2019-09-10 15:26:36,644 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_knee-1
2019-09-10 15:26:36,645 INFO  ExportHelperExtension.cs: 1142 - Found 34 in bone_knee-1
2019-09-10 15:26:36,645 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_knee-1
2019-09-10 15:26:36,646 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_ab-4
2019-09-10 15:26:36,646 INFO  ExportHelperExtension.cs: 1142 - Found 40 in bone_ab-4
2019-09-10 15:26:36,647 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_ab-4
2019-09-10 15:26:36,647 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_ab-3
2019-09-10 15:26:36,648 INFO  ExportHelperExtension.cs: 1142 - Found 40 in bone_ab-3
2019-09-10 15:26:36,648 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_ab-3
2019-09-10 15:26:36,649 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_knee-3
2019-09-10 15:26:36,649 INFO  ExportHelperExtension.cs: 1142 - Found 34 in bone_knee-3
2019-09-10 15:26:36,650 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_knee-3
2019-09-10 15:26:36,650 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_hip-3
2019-09-10 15:26:36,651 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bone_hip-3
2019-09-10 15:26:36,651 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_hip-3
2019-09-10 15:26:36,652 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_hip-4
2019-09-10 15:26:36,652 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bone_hip-4
2019-09-10 15:26:36,653 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_hip-4
2019-09-10 15:26:36,653 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from body-1
2019-09-10 15:26:36,654 INFO  ExportHelperExtension.cs: 1142 - Found 30 in body-1
2019-09-10 15:26:36,654 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in body-1
2019-09-10 15:26:36,654 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_knee-2
2019-09-10 15:26:36,655 INFO  ExportHelperExtension.cs: 1142 - Found 34 in bone_knee-2
2019-09-10 15:26:36,655 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_knee-2
2019-09-10 15:26:36,656 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_hip-2
2019-09-10 15:26:36,656 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bone_hip-2
2019-09-10 15:26:36,657 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_hip-2
2019-09-10 15:26:36,657 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_ab-1
2019-09-10 15:26:36,658 INFO  ExportHelperExtension.cs: 1142 - Found 40 in bone_ab-1
2019-09-10 15:26:36,659 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_ab-1
2019-09-10 15:26:36,659 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_ab-2
2019-09-10 15:26:36,659 INFO  ExportHelperExtension.cs: 1142 - Found 40 in bone_ab-2
2019-09-10 15:26:36,662 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_ab-2
2019-09-10 15:26:36,663 INFO  ExportHelperExtension.cs: 1131 - Retrieving features of type [RefAxis] from bone_hip-1
2019-09-10 15:26:36,676 INFO  ExportHelperExtension.cs: 1142 - Found 31 in bone_hip-1
2019-09-10 15:26:36,677 INFO  ExportHelperExtension.cs: 1152 - Found 0 features of type [RefAxis] in bone_hip-1
2019-09-10 15:26:36,792 INFO  SwAddin.cs: 316 - Loading config tree
2019-09-10 15:26:36,794 INFO  ExportPropertyManagerExtension.cs: 597 - Starting new configuration
2019-09-10 15:26:36,797 INFO  SwAddin.cs: 321 - Showing property manager
2019-09-10 15:26:37,139 INFO  ExportPropertyManager.cs: 1184 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:26:52,676 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:27:05,855 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:27:08,533 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:27:09,003 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:27:11,363 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:27:12,799 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:27:14,226 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:27:15,705 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:27:17,427 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:27:21,993 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:27:26,173 INFO  ExportPropertyManager.cs: 1178 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:27:56,042 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:28:13,252 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:28:31,190 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:28:47,195 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:29:02,506 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:29:54,792 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:30:17,715 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2019-09-10 15:30:34,877 INFO  ExportPropertyManager.cs: 1060 - OnComboboxSelectionChanged called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
